map_id,map_path,time_index,group,score_0_100,mean_r,mean_abs_r,n_features,features
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,emotion,44.32127795272913,-0.11357444094541726,0.1130309291983895,8,"emotion regulation, emotional, affective, affect, arousal, valence, pleasant, unpleasant"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,4,aversion,41.31823123065304,-0.17363537538693918,0.18284954272798426,6,"fear, anxiety, pain, disgust, negative, aversive"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,language,60.70537126999646,0.21410742539992916,0.2128339152541555,5,"language, speech, semantic, comprehension, sentence"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,attention,55.03454362634163,0.10069087252683256,0.16937695911563366,6,"attention, attentional, salience, orienting, target, visual attention"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,action,52.98285891068018,0.05965717821360351,0.059549619394433095,5,"action, motor, movement, hand, execution"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,memory,48.70179109147369,-0.025964178170526233,0.13255441426906894,7,"memory, encoding, recall, recognition, episodic, retrieval, familiarity"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,social,48.65420375577663,-0.026915924884467375,0.18355870361515292,8,"social, mentalizing, self report, self referential, person, people, face, faces"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,reward,44.174518660742855,-0.11650962678514286,0.18912145007248402,6,"reward, value, incentive, motivation, preference, reinforcement"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,emotion,42.78917760033613,-0.1442164479932773,0.14358473352116677,8,"emotion regulation, emotional, affective, affect, arousal, valence, pleasant, unpleasant"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,5,aversion,39.901914906633,-0.20196170186733992,0.20058785204221577,6,"fear, anxiety, pain, disgust, negative, aversive"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,language,58.56412919156079,0.1712825838312158,0.17058741560856072,5,"language, speech, semantic, comprehension, sentence"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,attention,54.718976199416524,0.09437952398833054,0.1582961379281342,6,"attention, attentional, salience, orienting, target, visual attention"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,action,52.55013599515566,0.05100271990311312,0.05093704929392332,5,"action, motor, movement, hand, execution"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,memory,50.54112357479062,0.010822471495812364,0.12515859314271488,7,"memory, encoding, recall, recognition, episodic, retrieval, familiarity"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,social,48.66221996369471,-0.026755600726105746,0.19139947352266218,8,"social, mentalizing, self report, self referential, person, people, face, faces"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,reward,44.73335976783178,-0.10533280464336438,0.17526217489942633,6,"reward, value, incentive, motivation, preference, reinforcement"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,emotion,42.796711070464035,-0.1440657785907193,0.1433763925005293,8,"emotion regulation, emotional, affective, affect, arousal, valence, pleasant, unpleasant"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,6,aversion,40.53244023352488,-0.18935119532950243,0.19326808198552292,6,"fear, anxiety, pain, disgust, negative, aversive"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,language,58.392875523248186,0.16785751046496372,0.1673489736171489,5,"language, speech, semantic, comprehension, sentence"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,attention,54.55876724706774,0.09117534494135489,0.1589067522520337,6,"attention, attentional, salience, orienting, target, visual attention"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,action,53.14584942967771,0.06291698859355416,0.06282996780897791,5,"action, motor, movement, hand, execution"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,memory,51.799245617444726,0.03598491234889451,0.12029947286050091,7,"memory, encoding, recall, recognition, episodic, retrieval, familiarity"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,social,48.43964731400466,-0.0312070537199068,0.1891247969722578,8,"social, mentalizing, self report, self referential, person, people, face, faces"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,reward,44.3482193325665,-0.11303561334866996,0.1783262307707638,6,"reward, value, incentive, motivation, preference, reinforcement"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,emotion,41.82641703670461,-0.1634716592659078,0.16270281153332933,8,"emotion regulation, emotional, affective, affect, arousal, valence, pleasant, unpleasant"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,7,aversion,39.81111785319942,-0.20377764293601158,0.2029404107020123,6,"fear, anxiety, pain, disgust, negative, aversive"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,language,59.40609399033378,0.18812187980667563,0.187605187469054,5,"language, speech, semantic, comprehension, sentence"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,attention,54.01168371261395,0.08023367425227904,0.1517862650547855,6,"attention, attentional, salience, orienting, target, visual attention"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,action,53.14102934302174,0.06282058686043486,0.06271781570145837,5,"action, motor, movement, hand, execution"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,memory,52.12337190734107,0.04246743814682141,0.11752091339068615,7,"memory, encoding, recall, recognition, episodic, retrieval, familiarity"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,social,48.859230635405744,-0.022815387291885165,0.1788726952462423,8,"social, mentalizing, self report, self referential, person, people, face, faces"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,reward,43.96260757102795,-0.12074784857944097,0.18428980026648625,6,"reward, value, incentive, motivation, preference, reinforcement"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,emotion,41.71188507534121,-0.1657622984931759,0.16499726158380373,8,"emotion regulation, emotional, affective, affect, arousal, valence, pleasant, unpleasant"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,8,aversion,39.478483917095815,-0.21043032165808376,0.20842135157664374,6,"fear, anxiety, pain, disgust, negative, aversive"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,9,language,60.157259817891926,0.2031451963578385,0.20258623530951264,5,"language, speech, semantic, comprehension, sentence"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,9,action,55.18662562434427,0.10373251248688552,0.1035492257694903,5,"action, motor, movement, hand, execution"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,9,attention,53.79988658584386,0.07599773171687715,0.15688173243380885,6,"attention, attentional, salience, orienting, target, visual attention"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,9,memory,51.7560645275012,0.035121290550023984,0.11744815159546952,7,"memory, encoding, recall, recognition, episodic, retrieval, familiarity"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,9,social,48.484794360931986,-0.030304112781360294,0.16980720479908967,8,"social, mentalizing, self report, self referential, person, people, face, faces"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,9,reward,42.68232939380886,-0.1463534121238228,0.20185796585739654,6,"reward, value, incentive, motivation, preference, reinforcement"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,9,emotion,41.13693302943096,-0.1772613394113807,0.1765150501221679,8,"emotion regulation, emotional, affective, affect, arousal, valence, pleasant, unpleasant"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,9,aversion,38.79042419217812,-0.22419151615643748,0.22214609695457174,6,"fear, anxiety, pain, disgust, negative, aversive"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,10,language,62.8574970580391,0.25714994116078205,0.2564123287406709,5,"language, speech, semantic, comprehension, sentence"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,10,action,55.70762499465914,0.11415249989318287,0.11387276579666387,5,"action, motor, movement, hand, execution"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,10,attention,52.88157832881323,0.05763156657626454,0.14747865794188675,6,"attention, attentional, salience, orienting, target, visual attention"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,10,memory,51.396563555518235,0.027931271110364746,0.11704154709014077,7,"memory, encoding, recall, recognition, episodic, retrieval, familiarity"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,10,social,48.600618720982425,-0.02798762558035146,0.15547097293577994,8,"social, mentalizing, self report, self referential, person, people, face, faces"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,10,reward,42.04587326437645,-0.159082534712471,0.20854511150989005,6,"reward, value, incentive, motivation, preference, reinforcement"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,10,emotion,41.14489495660592,-0.1771021008678817,0.17642143616471792,8,"emotion regulation, emotional, affective, affect, arousal, valence, pleasant, unpleasant"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,10,aversion,38.162180919330424,-0.23675638161339155,0.23460026880199158,6,"fear, anxiety, pain, disgust, negative, aversive"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,11,language,60.77468726292008,0.21549374525840156,0.21489234798693366,5,"language, speech, semantic, comprehension, sentence"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,11,action,56.12309929351201,0.12246198587024033,0.12219203564505912,5,"action, motor, movement, hand, execution"
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4590080h/tribe_predictions_fsaverage5.npy,11,attention,52.69328112518444,0.053865622503688856,0.13911366473953043,6,"attention, attentional, salience, orienting, target, visual attention"
