map_id,map_path,time_index,group,alias,feature,match_type,r
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,memory,retrieval,retrieval,exact,-0.18506737572515908
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,memory,familiarity,familiarity,exact,-0.07077441691496794
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,emotion,emotion,emotion regulation,substring,-0.27147782097653683
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,emotion,emotional,emotional,exact,-0.26354185610841036
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,emotion,affective,affective,exact,-0.24874909758586103
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,emotion,affect,affect,exact,-0.12796534343178495
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,emotion,arousal,arousal,exact,-0.14219850336133283
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,emotion,valence,valence,exact,-0.21978501281112847
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,emotion,pleasant,pleasant,exact,-0.0868934325862128
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,emotion,unpleasant,unpleasant,exact,-0.11754946323818623
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,social,social,social,exact,-0.35534818780189753
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,social,mentalizing,mentalizing,exact,-0.289377242284254
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,social,self,self report,substring,-0.20252695327369294
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,social,self referential,self referential,exact,-0.3463912145250024
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,social,person,person,exact,-0.28187831288635595
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,social,people,people,exact,-0.207963871428097
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,social,face,face,exact,0.07746477606641645
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,social,faces,faces,exact,0.02949589293567772
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,aversion,fear,fear,exact,-0.1596393190145915
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,aversion,anxiety,anxiety,exact,-0.21411749796163082
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,aversion,pain,pain,exact,-0.0784299850366671
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,aversion,disgust,disgust,exact,-0.051532181601175384
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,aversion,negative,negative,exact,-0.3386818710480752
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,aversion,aversive,aversive,exact,-0.14097805084963505
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,language,language,language,exact,0.037255186668119056
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,language,speech,speech,exact,0.16919031508667365
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,language,semantic,semantic,exact,-0.1441903499167281
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,language,comprehension,comprehension,exact,-0.11176579505077607
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,language,sentence,sentence,exact,-0.10353485146142238
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,action,action,action,exact,0.15776124212534054
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,action,motor,motor,exact,0.2263020931363541
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,action,movement,movement,exact,0.19028794351683143
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,action,hand,hand,exact,0.17119185928425312
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,0,action,execution,execution,exact,0.21934236277339672
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,attention,attention,attention,exact,0.2723148100982128
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,attention,attentional,attentional,exact,0.2661534814131684
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,attention,salience,salience,exact,-0.16633351368164714
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,attention,orienting,orienting,exact,0.1763979838794161
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,attention,target,target,exact,0.29686619332707537
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,attention,visual attention,visual attention,exact,0.2844211478295968
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,reward,reward,reward,exact,-0.18166722404704558
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,reward,value,value,exact,-0.18325153970841537
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,reward,incentive,incentive,exact,-0.08553540636117862
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,reward,motivation,motivation,exact,-0.10508853287608652
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,reward,preference,preference,exact,0.2184507470849371
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,reward,reinforcement,reinforcement,exact,-0.0805023641442057
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,memory,memory,memory,exact,-0.07265935150343146
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,memory,encoding,encoding,exact,0.07962829468392822
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,memory,recall,recall,exact,-0.2392237565533559
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,memory,recognition,recognition,exact,0.12992284806334917
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,memory,episodic,episodic,exact,-0.2164347605334676
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,memory,retrieval,retrieval,exact,-0.15238587394549208
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,memory,familiarity,familiarity,exact,0.009202974432431786
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,emotion,emotion,emotion regulation,substring,-0.29268980602115025
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,emotion,emotional,emotional,exact,-0.24429542959308448
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,emotion,affective,affective,exact,-0.2784214680457104
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,emotion,affect,affect,exact,-0.11818997930679699
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,emotion,arousal,arousal,exact,-0.14635903368777634
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,emotion,valence,valence,exact,-0.19600442759799197
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,emotion,pleasant,pleasant,exact,-0.08845427781013461
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,emotion,unpleasant,unpleasant,exact,-0.12760960398122942
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,social,social,social,exact,-0.3167640178651977
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,social,mentalizing,mentalizing,exact,-0.26460147246256627
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,social,self,self report,substring,-0.20985975468806356
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,social,self referential,self referential,exact,-0.330864160444819
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,social,person,person,exact,-0.21723129608402858
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,social,people,people,exact,-0.16298555535635195
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,social,face,face,exact,0.21987437739728488
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,social,faces,faces,exact,0.16424111533306582
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,aversion,fear,fear,exact,-0.14323419251706898
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,aversion,anxiety,anxiety,exact,-0.2213678205807869
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,aversion,pain,pain,exact,-0.16979036868386266
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,aversion,disgust,disgust,exact,-0.0022606950453573694
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,aversion,negative,negative,exact,-0.3365489873944148
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,aversion,aversive,aversive,exact,-0.1638732113979435
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,language,language,language,exact,0.03519864218117723
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,language,speech,speech,exact,0.10986616578493763
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,language,semantic,semantic,exact,-0.09559676614641574
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,language,comprehension,comprehension,exact,-0.10690281593063769
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,language,sentence,sentence,exact,-0.11416953494875705
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,action,action,action,exact,0.17349568025608916
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,action,motor,motor,exact,0.1570990476582863
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,action,movement,movement,exact,0.1349146365575406
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,action,hand,hand,exact,0.1424997868554518
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,1,action,execution,execution,exact,0.1836660907690273
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,attention,attention,attention,exact,0.2825854497144853
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,attention,attentional,attentional,exact,0.2648667907234008
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,attention,salience,salience,exact,-0.15102192036099293
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,attention,orienting,orienting,exact,0.18584495736006376
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,attention,target,target,exact,0.28442057826904504
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,attention,visual attention,visual attention,exact,0.30392685321773233
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,reward,reward,reward,exact,-0.18928209622644004
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,reward,value,value,exact,-0.1852985674347793
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,reward,incentive,incentive,exact,-0.09113908883272484
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,reward,motivation,motivation,exact,-0.11009514748875256
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,reward,preference,preference,exact,0.2336349165515497
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,reward,reinforcement,reinforcement,exact,-0.08157658885642934
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,memory,memory,memory,exact,-0.04175327906665273
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,memory,encoding,encoding,exact,0.12520545292369756
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,memory,recall,recall,exact,-0.21513690922637949
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,memory,recognition,recognition,exact,0.17781900754066188
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,memory,episodic,episodic,exact,-0.16931973364494926
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,memory,retrieval,retrieval,exact,-0.12318912961431484
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,memory,familiarity,familiarity,exact,0.04541074847856301
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,emotion,emotion,emotion regulation,substring,-0.2884088600729787
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,emotion,emotional,emotional,exact,-0.2276110085096532
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,emotion,affective,affective,exact,-0.2841992856451016
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,emotion,affect,affect,exact,-0.10931415533271673
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,emotion,arousal,arousal,exact,-0.14761888927408387
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,emotion,valence,valence,exact,-0.1767251540812751
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,emotion,pleasant,pleasant,exact,-0.09465736916220609
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,emotion,unpleasant,unpleasant,exact,-0.1335674425151203
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,social,social,social,exact,-0.27629220415358874
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,social,mentalizing,mentalizing,exact,-0.22734597239050483
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,social,self,self report,substring,-0.20375871503436715
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,social,self referential,self referential,exact,-0.30132833626372646
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,social,person,person,exact,-0.16833162606594004
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,social,people,people,exact,-0.1267914594323809
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,social,face,face,exact,0.2701990576619872
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,social,faces,faces,exact,0.21592937112375923
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,aversion,fear,fear,exact,-0.13110119373723456
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,aversion,anxiety,anxiety,exact,-0.2144261476500378
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,aversion,pain,pain,exact,-0.21658260531394077
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,aversion,disgust,disgust,exact,0.01529954896827339
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,aversion,negative,negative,exact,-0.32034508861431965
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,aversion,aversive,aversive,exact,-0.1709319121046278
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,language,language,language,exact,0.030153174819496715
tribe_predictions_fsaverage5,/content/drive/MyDrive/neuromedia/outputs/tribe_fsaverage5/4754449h/tribe_predictions_fsaverage5.npy,2,language,speech,speech,exact,0.07433092463328479
